file_name;time;battery;connection;service
0140_009.2B.jpg;7.636;100;wifi;pc
0140_009.2B.jpg;7.742;100;wifi;pc
0140_009.2B.jpg;7.717;100;wifi;pc
0140_009.2B.jpg;7.348;100;wifi;pc
0140_009.2B.jpg;8.059;100;wifi;pc
0140_009.2B.jpg;7.959;100;wifi;pc
0140_009.2B.jpg;7.654;100;wifi;pc
0140_009.2B.jpg;7.923;100;wifi;pc
0140_009.2B.jpg;7.428;100;wifi;pc
0140_009.2B.jpg;7.302;100;wifi;pc
0140_009.2B.jpg;7.541;100;wifi;pc
0140_009.2B.jpg;7.759;100;wifi;pc
0140_009.2B.jpg;7.732;100;wifi;pc
0140_009.2B.jpg;7.895;100;wifi;pc
0140_009.2B.jpg;7.27;100;wifi;pc
0140_009.2B.jpg;7.56;100;wifi;pc
0140_009.2B.jpg;7.136;100;wifi;pc
0140_009.2B.jpg;7.445;100;wifi;pc
0140_009.2B.jpg;7.632;100;wifi;pc
0140_009.2B.jpg;7.242;100;wifi;pc
0140_009.2B.jpg;7.718;100;wifi;pc
0140_009.2B.jpg;7.599;100;wifi;pc
0140_009.2B.jpg;7.957;100;wifi;pc
0140_009.2B.jpg;7.661;100;wifi;pc
0140_009.2B.jpg;7.543;100;wifi;pc
0140_009.2B.jpg;7.745;100;wifi;pc
0140_009.2B.jpg;7.328;100;wifi;pc
0140_009.2B.jpg;7.933;100;wifi;pc
0140_009.2B.jpg;7.303;100;wifi;pc
0140_009.2B.jpg;7.845;100;wifi;pc
0140_009.2B.jpg;7.475;100;wifi;pc
0140_009.2B.jpg;7.326;100;wifi;pc
0140_009.2B.jpg;7.865;100;wifi;pc
0140_009.2B.jpg;7.624;100;wifi;pc
0140_009.2B.jpg;7.609;100;wifi;pc
0140_009.2B.jpg;8.449;100;wifi;pc
0140_009.2B.jpg;7.431;100;wifi;pc
0140_009.2B.jpg;7.794;100;wifi;pc
0140_009.2B.jpg;7.805;100;wifi;pc
0140_009.2B.jpg;7.836;100;wifi;pc
0140_009.2B.jpg;7.733;100;wifi;pc
0140_009.2B.jpg;7.648;100;wifi;pc
0140_009.2B.jpg;7.757;100;wifi;pc
0140_009.2B.jpg;7.466;100;wifi;pc
0140_009.2B.jpg;7.73;100;wifi;pc
0140_009.2B.jpg;7.611;100;wifi;pc
0140_009.2B.jpg;7.536;100;wifi;pc
0140_009.2B.jpg;7.465;100;wifi;pc
0140_009.2B.jpg;7.337;100;wifi;pc
0140_009.2B.jpg;8.028;100;wifi;pc
0140_009.2B.jpg;7.557;100;wifi;pc
0140_009.2B.jpg;7.721;100;wifi;pc
0140_009.2B.jpg;7.708;100;wifi;pc
0140_009.2B.jpg;7.33;100;wifi;pc
0140_009.2B.jpg;7.275;100;wifi;pc
0140_009.2B.jpg;7.886;100;wifi;pc
0140_009.2B.jpg;8.148;100;wifi;pc
0140_009.2B.jpg;7.95;100;wifi;pc
0140_009.2B.jpg;7.835;100;wifi;pc
0140_009.2B.jpg;7.723;100;wifi;pc
0140_009.2B.jpg;7.412;100;wifi;pc
0140_009.2B.jpg;7.543;100;wifi;pc
0140_009.2B.jpg;8.113;100;wifi;pc
0140_009.2B.jpg;7.652;100;wifi;pc
0140_009.2B.jpg;7.433;100;wifi;pc
0140_009.2B.jpg;7.732;100;wifi;pc
0140_009.2B.jpg;7.946;100;wifi;pc
0140_009.2B.jpg;7.648;100;wifi;pc
0140_009.2B.jpg;7.723;100;wifi;pc
0140_009.2B.jpg;7.43;100;wifi;pc
0140_009.2B.jpg;7.862;100;wifi;pc
0140_009.2B.jpg;7.524;100;wifi;pc
0140_009.2B.jpg;7.622;100;wifi;pc
0140_009.2B.jpg;7.29;100;wifi;pc
0140_009.2B.jpg;7.412;99;wifi;pc
5380_015.2B.jpg;13.776;99;wifi;pc
5380_015.2B.jpg;13.703;99;wifi;pc
5380_015.2B.jpg;13.784;99;wifi;pc
5380_015.2B.jpg;14.191;99;wifi;pc
5380_015.2B.jpg;14.103;99;wifi;pc
5380_015.2B.jpg;13.773;99;wifi;pc
5380_015.2B.jpg;13.973;99;wifi;pc
5380_015.2B.jpg;13.944;99;wifi;pc
5380_015.2B.jpg;13.418;99;wifi;pc
5380_015.2B.jpg;13.458;99;wifi;pc
5380_015.2B.jpg;13.875;99;wifi;pc
5380_015.2B.jpg;13.986;99;wifi;pc
5380_015.2B.jpg;13.575;99;wifi;pc
5380_015.2B.jpg;13.658;99;wifi;pc
5380_015.2B.jpg;13.448;99;wifi;pc
5380_015.2B.jpg;13.532;99;wifi;pc
5380_015.2B.jpg;13.726;99;wifi;pc
5380_015.2B.jpg;13.973;99;wifi;pc
5380_015.2B.jpg;13.067;99;wifi;pc
5380_015.2B.jpg;13.872;99;wifi;pc
5380_015.2B.jpg;13.992;99;wifi;pc
5380_015.2B.jpg;14.405;99;wifi;pc
5380_015.2B.jpg;14.378;99;wifi;pc
5380_015.2B.jpg;14.002;99;wifi;pc
5380_015.2B.jpg;14.879;99;wifi;pc
5380_015.2B.jpg;12.858;99;wifi;pc
5380_015.2B.jpg;13.669;99;wifi;pc
5380_015.2B.jpg;14.006;99;wifi;pc
5380_015.2B.jpg;13.13;99;wifi;pc
5380_015.2B.jpg;13.711;99;wifi;pc
5380_015.2B.jpg;13.867;99;wifi;pc
5380_015.2B.jpg;14.012;99;wifi;pc
5380_015.2B.jpg;14.092;99;wifi;pc
5380_015.2B.jpg;13.661;99;wifi;pc
5380_015.2B.jpg;14.286;99;wifi;pc
5380_015.2B.jpg;14.368;99;wifi;pc
5380_015.2B.jpg;16.245;99;wifi;pc
5380_015.2B.jpg;16.922;99;wifi;pc
5380_015.2B.jpg;13.88;99;wifi;pc
5380_015.2B.jpg;14.475;99;wifi;pc
5380_015.2B.jpg;13.664;99;wifi;pc
5380_015.2B.jpg;13.939;99;wifi;pc
5380_015.2B.jpg;23.437;99;wifi;pc
5380_015.2B.jpg;14.031;99;wifi;pc
5380_015.2B.jpg;14.29;99;wifi;pc
5380_015.2B.jpg;13.991;99;wifi;pc
5380_015.2B.jpg;13.987;98;wifi;pc
5954_078.2B.jpg;1.719;98;wifi;pc
5954_078.2B.jpg;1.599;98;wifi;pc
5954_078.2B.jpg;1.586;98;wifi;pc
5954_078.2B.jpg;1.5;98;wifi;pc
5954_078.2B.jpg;1.492;98;wifi;pc
5954_078.2B.jpg;1.588;98;wifi;pc
5954_078.2B.jpg;1.697;98;wifi;pc
5954_078.2B.jpg;1.508;98;wifi;pc
5954_078.2B.jpg;1.491;98;wifi;pc
5954_078.2B.jpg;1.694;98;wifi;pc
5954_078.2B.jpg;1.743;98;wifi;pc
5954_078.2B.jpg;1.677;98;wifi;pc
5954_078.2B.jpg;1.576;98;wifi;pc
5954_078.2B.jpg;1.569;98;wifi;pc
5954_078.2B.jpg;1.81;98;wifi;pc
5954_078.2B.jpg;1.79;98;wifi;pc
5954_078.2B.jpg;1.611;98;wifi;pc
5954_078.2B.jpg;1.611;98;wifi;pc
5954_078.2B.jpg;1.62;98;wifi;pc
5954_078.2B.jpg;1.539;98;wifi;pc
5954_078.2B.jpg;1.578;98;wifi;pc
5954_078.2B.jpg;1.572;98;wifi;pc
5954_078.2B.jpg;2.012;98;wifi;pc
5954_078.2B.jpg;1.499;98;wifi;pc
5954_078.2B.jpg;1.696;98;wifi;pc
5954_078.2B.jpg;1.588;98;wifi;pc
5954_078.2B.jpg;1.689;98;wifi;pc
5954_078.2B.jpg;1.507;98;wifi;pc
5954_078.2B.jpg;1.69;98;wifi;pc
5954_078.2B.jpg;1.684;98;wifi;pc
5954_078.2B.jpg;1.872;98;wifi;pc
5954_078.2B.jpg;1.667;98;wifi;pc
5954_078.2B.jpg;1.486;98;wifi;pc
5954_078.2B.jpg;1.577;98;wifi;pc
5954_078.2B.jpg;1.778;98;wifi;pc
5954_078.2B.jpg;1.687;98;wifi;pc
5954_078.2B.jpg;1.688;98;wifi;pc
5954_078.2B.jpg;1.594;98;wifi;pc
5954_078.2B.jpg;1.593;98;wifi;pc
5954_078.2B.jpg;2;98;wifi;pc
5954_078.2B.jpg;1.504;98;wifi;pc
5954_078.2B.jpg;1.504;98;wifi;pc
5954_078.2B.jpg;1.584;98;wifi;pc
5954_078.2B.jpg;1.667;98;wifi;pc
5954_078.2B.jpg;1.576;98;wifi;pc
5954_078.2B.jpg;1.577;98;wifi;pc
5954_078.2B.jpg;1.561;98;wifi;pc
5954_078.2B.jpg;1.72;98;wifi;pc
5954_078.2B.jpg;1.692;98;wifi;pc
5954_078.2B.jpg;1.505;98;wifi;pc
5954_078.2B.jpg;1.785;98;wifi;pc
5954_078.2B.jpg;1.611;98;wifi;pc
5954_078.2B.jpg;1.592;98;wifi;pc
5954_078.2B.jpg;1.502;98;wifi;pc
5954_078.2B.jpg;1.605;98;wifi;pc
5954_078.2B.jpg;1.597;98;wifi;pc
5954_078.2B.jpg;1.594;98;wifi;pc
5954_078.2B.jpg;1.684;98;wifi;pc
5954_078.2B.jpg;1.5;98;wifi;pc
5954_078.2B.jpg;1.577;98;wifi;pc
5954_078.2B.jpg;1.693;98;wifi;pc
5954_078.2B.jpg;1.591;98;wifi;pc
5954_078.2B.jpg;1.684;98;wifi;pc
5954_078.2B.jpg;1.807;98;wifi;pc
5954_078.2B.jpg;1.86;98;wifi;pc
5954_078.2B.jpg;1.618;98;wifi;pc
5954_078.2B.jpg;1.675;98;wifi;pc
5954_078.2B.jpg;1.849;98;wifi;pc
5954_078.2B.jpg;1.735;98;wifi;pc
5954_078.2B.jpg;1.59;98;wifi;pc
5954_078.2B.jpg;1.792;98;wifi;pc
5954_078.2B.jpg;1.561;98;wifi;pc
5954_078.2B.jpg;1.612;98;wifi;pc
5954_078.2B.jpg;1.649;98;wifi;pc
5954_078.2B.jpg;1.592;98;wifi;pc
5954_078.2B.jpg;1.678;98;wifi;pc
5954_078.2B.jpg;1.577;98;wifi;pc
5954_078.2B.jpg;1.571;98;wifi;pc
5954_078.2B.jpg;1.606;98;wifi;pc
5954_078.2B.jpg;1.605;98;wifi;pc
5954_078.2B.jpg;1.579;98;wifi;pc
5954_078.2B.jpg;1.569;98;wifi;pc
5954_078.2B.jpg;1.576;98;wifi;pc
5954_078.2B.jpg;1.787;98;wifi;pc
5954_078.2B.jpg;1.473;98;wifi;pc
5954_078.2B.jpg;1.475;98;wifi;pc
5954_078.2B.jpg;1.498;98;wifi;pc
5954_078.2B.jpg;1.608;98;wifi;pc
5954_078.2B.jpg;1.711;98;wifi;pc
5954_078.2B.jpg;1.596;98;wifi;pc
5954_078.2B.jpg;2.018;98;wifi;pc
5954_078.2B.jpg;1.59;98;wifi;pc
5954_078.2B.jpg;1.538;98;wifi;pc
5954_078.2B.jpg;1.543;98;wifi;pc
5954_078.2B.jpg;1.572;98;wifi;pc
5954_078.2B.jpg;1.617;98;wifi;pc
5954_078.2B.jpg;1.61;98;wifi;pc
5954_078.2B.jpg;1.601;98;wifi;pc
5954_078.2B.jpg;1.67;98;wifi;pc
5954_078.2B.jpg;1.695;98;wifi;pc
5954_078.2B.jpg;1.6;98;wifi;pc
5954_078.2B.jpg;2.503;98;wifi;pc
5954_078.2B.jpg;1.579;98;wifi;pc
5954_078.2B.jpg;1.683;98;wifi;pc
5954_078.2B.jpg;1.591;98;wifi;pc
5954_078.2B.jpg;1.588;98;wifi;pc
5954_078.2B.jpg;1.959;98;wifi;pc
5954_078.2B.jpg;1.716;98;wifi;pc
5954_078.2B.jpg;1.997;98;wifi;pc
5954_078.2B.jpg;1.567;98;wifi;pc
5954_078.2B.jpg;1.704;98;wifi;pc
5954_078.2B.jpg;1.614;98;wifi;pc
5954_078.2B.jpg;1.602;98;wifi;pc
5954_078.2B.jpg;1.673;98;wifi;pc
5954_078.2B.jpg;1.593;98;wifi;pc
5954_078.2B.jpg;1.679;98;wifi;pc
5954_078.2B.jpg;1.7;98;wifi;pc
5954_078.2B.jpg;1.797;98;wifi;pc
5954_078.2B.jpg;1.588;98;wifi;pc
5954_078.2B.jpg;1.594;98;wifi;pc
5954_078.2B.jpg;1.685;98;wifi;pc
5954_078.2B.jpg;1.475;98;wifi;pc
5954_078.2B.jpg;1.533;98;wifi;pc
5954_078.2B.jpg;1.61;98;wifi;pc
5954_078.2B.jpg;1.581;98;wifi;pc
5954_078.2B.jpg;1.58;98;wifi;pc
5954_078.2B.jpg;2.299;98;wifi;pc
5954_078.2B.jpg;1.606;98;wifi;pc
5954_078.2B.jpg;1.679;98;wifi;pc
5954_078.2B.jpg;1.712;98;wifi;pc
5954_078.2B.jpg;1.601;98;wifi;pc
5954_078.2B.jpg;1.613;98;wifi;pc
5954_078.2B.jpg;1.485;98;wifi;pc
5954_078.2B.jpg;1.723;98;wifi;pc
5954_078.2B.jpg;1.61;98;wifi;pc
5954_078.2B.jpg;5.239;98;wifi;pc
5954_078.2B.jpg;2.73;98;wifi;pc
5954_078.2B.jpg;1.878;98;wifi;pc
5954_078.2B.jpg;1.618;98;wifi;pc
5954_078.2B.jpg;2.433;98;wifi;pc
5954_078.2B.jpg;2.063;98;wifi;pc
5954_078.2B.jpg;1.626;98;wifi;pc
5954_078.2B.jpg;1.594;98;wifi;pc
5954_078.2B.jpg;1.528;98;wifi;pc
5954_078.2B.jpg;1.662;98;wifi;pc
5954_078.2B.jpg;1.575;98;wifi;pc
5954_078.2B.jpg;1.678;98;wifi;pc
5954_078.2B.jpg;1.486;98;wifi;pc
5954_078.2B.jpg;1.508;98;wifi;pc
5954_078.2B.jpg;1.617;98;wifi;pc
5954_078.2B.jpg;1.598;98;wifi;pc
5954_078.2B.jpg;1.691;98;wifi;pc
5954_078.2B.jpg;1.489;98;wifi;pc
5954_078.2B.jpg;1.598;98;wifi;pc
5954_078.2B.jpg;1.621;98;wifi;pc
5954_078.2B.jpg;1.617;98;wifi;pc
5954_078.2B.jpg;1.677;98;wifi;pc
5954_078.2B.jpg;1.665;98;wifi;pc
5954_078.2B.jpg;1.457;98;wifi;pc
5954_078.2B.jpg;1.698;98;wifi;pc
5954_078.2B.jpg;1.668;98;wifi;pc
5954_078.2B.jpg;1.667;98;wifi;pc
5954_078.2B.jpg;1.763;98;wifi;pc
5954_078.2B.jpg;1.703;98;wifi;pc
5954_078.2B.jpg;1.601;98;wifi;pc
5954_078.2B.jpg;1.879;98;wifi;pc
5954_078.2B.jpg;1.612;98;wifi;pc
5954_078.2B.jpg;1.663;98;wifi;pc
5954_078.2B.jpg;1.736;98;wifi;pc
5954_078.2B.jpg;1.688;98;wifi;pc
5954_078.2B.jpg;1.583;98;wifi;pc
5954_078.2B.jpg;1.545;98;wifi;pc
5954_078.2B.jpg;1.533;98;wifi;pc
5954_078.2B.jpg;1.568;98;wifi;pc
5954_078.2B.jpg;1.676;98;wifi;pc
5954_078.2B.jpg;1.663;98;wifi;pc
5954_078.2B.jpg;1.559;98;wifi;pc
5954_078.2B.jpg;2.132;98;wifi;pc
5954_078.2B.jpg;1.692;98;wifi;pc
5954_078.2B.jpg;1.61;98;wifi;pc
5954_078.2B.jpg;1.699;98;wifi;pc
5954_078.2B.jpg;1.807;98;wifi;pc
5954_078.2B.jpg;1.577;98;wifi;pc
5954_078.2B.jpg;1.812;98;wifi;pc
5954_078.2B.jpg;1.78;98;wifi;pc
5954_078.2B.jpg;1.683;98;wifi;pc
5954_078.2B.jpg;1.584;98;wifi;pc
5954_078.2B.jpg;1.796;98;wifi;pc
5954_078.2B.jpg;1.688;98;wifi;pc
5954_078.2B.jpg;1.697;98;wifi;pc
5954_078.2B.jpg;1.583;98;wifi;pc
5954_078.2B.jpg;1.585;98;wifi;pc
5954_078.2B.jpg;1.68;98;wifi;pc
5954_078.2B.jpg;1.698;98;wifi;pc
5954_078.2B.jpg;1.787;98;wifi;pc
5954_078.2B.jpg;1.68;98;wifi;pc
5954_078.2B.jpg;1.603;98;wifi;pc
5954_078.2B.jpg;1.602;98;wifi;pc
5954_078.2B.jpg;1.772;98;wifi;pc
5954_078.2B.jpg;1.707;98;wifi;pc
5954_078.2B.jpg;1.713;98;wifi;pc
5954_078.2B.jpg;2.289;98;wifi;pc
5954_078.2B.jpg;1.927;98;wifi;pc
5954_078.2B.jpg;1.894;98;wifi;pc
5954_078.2B.jpg;1.584;98;wifi;pc
5954_078.2B.jpg;1.702;98;wifi;pc
5954_078.2B.jpg;1.673;98;wifi;pc
5954_078.2B.jpg;1.601;98;wifi;pc
5954_078.2B.jpg;1.703;98;wifi;pc
5954_078.2B.jpg;1.559;98;wifi;pc
5954_078.2B.jpg;1.6;98;wifi;pc
5954_078.2B.jpg;1.781;98;wifi;pc
5954_078.2B.jpg;1.609;98;wifi;pc
5954_078.2B.jpg;1.803;98;wifi;pc
5954_078.2B.jpg;1.784;98;wifi;pc
5954_078.2B.jpg;1.685;98;wifi;pc
5954_078.2B.jpg;1.599;98;wifi;pc
5954_078.2B.jpg;1.743;98;wifi;pc
5954_078.2B.jpg;1.806;98;wifi;pc
5954_078.2B.jpg;1.803;98;wifi;pc
5954_078.2B.jpg;1.666;98;wifi;pc
5954_078.2B.jpg;1.696;98;wifi;pc
5954_078.2B.jpg;1.702;98;wifi;pc
5954_078.2B.jpg;1.689;98;wifi;pc
5954_078.2B.jpg;1.599;98;wifi;pc
5954_078.2B.jpg;1.68;98;wifi;pc
5954_078.2B.jpg;1.956;98;wifi;pc
5954_078.2B.jpg;1.64;98;wifi;pc
5954_078.2B.jpg;1.688;98;wifi;pc
5954_078.2B.jpg;1.571;98;wifi;pc
5954_078.2B.jpg;1.708;98;wifi;pc
5954_078.2B.jpg;1.579;98;wifi;pc
5954_078.2B.jpg;1.915;98;wifi;pc
5954_078.2B.jpg;1.693;98;wifi;pc
5954_078.2B.jpg;1.671;98;wifi;pc
5954_078.2B.jpg;1.698;98;wifi;pc
5954_078.2B.jpg;1.696;98;wifi;pc
5954_078.2B.jpg;1.577;98;wifi;pc
5954_078.2B.jpg;1.583;98;wifi;pc
5954_078.2B.jpg;1.678;98;wifi;pc
5954_078.2B.jpg;1.607;98;wifi;pc
5954_078.2B.jpg;1.804;98;wifi;pc
5954_078.2B.jpg;1.607;98;wifi;pc
5954_078.2B.jpg;1.792;98;wifi;pc
5954_078.2B.jpg;1.573;98;wifi;pc
5954_078.2B.jpg;1.692;98;wifi;pc
5954_078.2B.jpg;1.609;98;wifi;pc
5954_078.2B.jpg;1.656;98;wifi;pc
5954_078.2B.jpg;1.767;98;wifi;pc
5954_078.2B.jpg;1.785;98;wifi;pc
5954_078.2B.jpg;1.688;98;wifi;pc
5954_078.2B.jpg;1.717;98;wifi;pc
5954_078.2B.jpg;1.78;98;wifi;pc
5954_078.2B.jpg;1.783;98;wifi;pc
5954_078.2B.jpg;1.594;98;wifi;pc
5954_078.2B.jpg;1.495;98;wifi;pc
5954_078.2B.jpg;1.69;98;wifi;pc
5954_078.2B.jpg;1.803;98;wifi;pc
5954_078.2B.jpg;1.572;98;wifi;pc
5954_078.2B.jpg;1.62;98;wifi;pc
5954_078.2B.jpg;1.483;98;wifi;pc
5954_078.2B.jpg;1.497;98;wifi;pc
5954_078.2B.jpg;1.499;98;wifi;pc
5954_078.2B.jpg;1.566;98;wifi;pc
5954_078.2B.jpg;1.685;98;wifi;pc
5954_078.2B.jpg;1.582;98;wifi;pc
5954_078.2B.jpg;1.598;98;wifi;pc
5954_078.2B.jpg;1.699;98;wifi;pc
5954_078.2B.jpg;1.813;98;wifi;pc
5954_078.2B.jpg;1.702;98;wifi;pc
5954_078.2B.jpg;1.639;98;wifi;pc
5954_078.2B.jpg;1.705;98;wifi;pc
5954_078.2B.jpg;1.6;98;wifi;pc
5954_078.2B.jpg;1.698;98;wifi;pc
5954_078.2B.jpg;1.584;98;wifi;pc
5954_078.2B.jpg;1.679;98;wifi;pc
5954_078.2B.jpg;1.537;98;wifi;pc
5954_078.2B.jpg;1.58;98;wifi;pc
5954_078.2B.jpg;1.582;98;wifi;pc
5954_078.2B.jpg;1.676;98;wifi;pc
5954_078.2B.jpg;1.598;98;wifi;pc
5954_078.2B.jpg;1.581;98;wifi;pc
5954_078.2B.jpg;1.702;98;wifi;pc
5954_078.2B.jpg;1.604;98;wifi;pc
5954_078.2B.jpg;1.677;98;wifi;pc
5954_078.2B.jpg;1.679;98;wifi;pc
5954_078.2B.jpg;1.579;98;wifi;pc
5954_078.2B.jpg;1.817;98;wifi;pc
5954_078.2B.jpg;1.598;98;wifi;pc
5954_078.2B.jpg;1.818;98;wifi;pc
5954_078.2B.jpg;1.6;98;wifi;pc
5954_078.2B.jpg;1.661;98;wifi;pc
5954_078.2B.jpg;1.693;98;wifi;pc
5954_078.2B.jpg;1.804;98;wifi;pc
5954_078.2B.jpg;1.905;98;wifi;pc
5954_078.2B.jpg;1.596;98;wifi;pc
5954_078.2B.jpg;2.08;98;wifi;pc
5954_078.2B.jpg;1.521;98;wifi;pc
5954_078.2B.jpg;2.143;98;wifi;pc
5954_078.2B.jpg;1.521;98;wifi;pc
5954_078.2B.jpg;1.7;98;wifi;pc
5954_078.2B.jpg;1.61;98;wifi;pc
5954_078.2B.jpg;1.694;98;wifi;pc
5954_078.2B.jpg;1.573;98;wifi;pc
5954_078.2B.jpg;1.592;98;wifi;pc
5954_078.2B.jpg;1.581;98;wifi;pc
5954_078.2B.jpg;1.62;98;wifi;pc
5954_078.2B.jpg;1.609;98;wifi;pc
5954_078.2B.jpg;1.506;98;wifi;pc
5954_078.2B.jpg;1.593;98;wifi;pc
5954_078.2B.jpg;1.73;98;wifi;pc
5954_078.2B.jpg;1.573;98;wifi;pc
5954_078.2B.jpg;1.636;98;wifi;pc
5954_078.2B.jpg;1.587;98;wifi;pc
5954_078.2B.jpg;1.497;98;wifi;pc
5954_078.2B.jpg;1.686;98;wifi;pc
5954_078.2B.jpg;1.602;98;wifi;pc
5954_078.2B.jpg;1.588;98;wifi;pc
5954_078.2B.jpg;1.682;98;wifi;pc
5954_078.2B.jpg;1.598;98;wifi;pc
5954_078.2B.jpg;1.586;98;wifi;pc
5954_078.2B.jpg;1.592;98;wifi;pc
5954_078.2B.jpg;1.693;98;wifi;pc
5954_078.2B.jpg;1.698;98;wifi;pc
5954_078.2B.jpg;1.582;98;wifi;pc
5954_078.2B.jpg;1.691;98;wifi;pc
5954_078.2B.jpg;1.603;98;wifi;pc
5954_078.2B.jpg;1.581;98;wifi;pc
5954_078.2B.jpg;1.598;98;wifi;pc
5954_078.2B.jpg;1.584;98;wifi;pc
5954_078.2B.jpg;1.775;98;wifi;pc
5954_078.2B.jpg;1.799;98;wifi;pc
5954_078.2B.jpg;1.603;98;wifi;pc
5954_078.2B.jpg;1.577;98;wifi;pc
5954_078.2B.jpg;1.589;98;wifi;pc
5954_078.2B.jpg;1.591;98;wifi;pc
5954_078.2B.jpg;1.68;98;wifi;pc
5954_078.2B.jpg;1.591;98;wifi;pc
5954_078.2B.jpg;1.576;97;wifi;pc
8319_112.3A.jpg;2.783;97;wifi;pc
8319_112.3A.jpg;2.629;97;wifi;pc
8319_112.3A.jpg;2.917;97;wifi;pc
8319_112.3A.jpg;2.895;97;wifi;pc
8319_112.3A.jpg;3.021;97;wifi;pc
8319_112.3A.jpg;2.798;97;wifi;pc
8319_112.3A.jpg;2.803;97;wifi;pc
8319_112.3A.jpg;2.713;97;wifi;pc
